Sample in Buffer,Sample in Window,TRIGGER,top_i/system_ila_0/inst/probe0_1,top_i/system_ila_0/inst/probe1_1[1:0],top_i/system_ila_0/inst/probe2_1[11:0],top_i/system_ila_0/inst/probe3_1[11:0],top_i/system_ila_0/inst/probe4_1[11:0],top_i/system_ila_0/inst/probe5_1[11:0],top_i/system_ila_0/inst/probe6_1[15:0],top_i/system_ila_0/inst/probe7_1[15:0],top_i/system_ila_0/inst/probe8_1[11:0],top_i/system_ila_0/inst/probe9_1[1:0],top_i/system_ila_0/inst/probe10_1[15:0],top_i/system_ila_0/inst/probe11_1[15:0],top_i/system_ila_0/inst/probe12_1[1:0],top_i/system_ila_0/inst/probe13_1,top_i/system_ila_0/inst/probe14_1,top_i/system_ila_0/inst/probe15_1[7:0],top_i/system_ila_0/inst/probe16_1,top_i/system_ila_0/inst/probe17_1,top_i/system_ila_0/inst/probe18_1,top_i/system_ila_0/inst/probe19_1[7:0],top_i/system_ila_0/inst/probe20_1,top_i/system_ila_0/inst/probe21_1,top_i/system_ila_0/inst/probe22_1,top_i/system_ila_0/inst/probe23_1[15:0],top_i/system_ila_0/inst/probe24_1[15:0],top_i/system_ila_0/inst/probe25_1,top_i/system_ila_0/inst/probe26_1,top_i/system_ila_0/inst/probe27_1,top_i/system_ila_0/inst/probe28_1,top_i/system_ila_0/inst/probe29_1[15:0],top_i/system_ila_0/inst/probe30_1[15:0]
1166,1166,0,1,3,-2,2046,710,1419,1286,1456,1919,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,-31,0,0,1,0,1,0,8192
1167,1167,0,1,3,-2046,-2,710,1419,46,783,-708,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,-8,1,0,1,0,1,0,8192
1168,1168,0,1,3,-2046,-2,-1589,509,46,783,-708,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,-8,1,0,1,0,1,0,8192
1169,1169,0,1,3,2,-2046,-1589,509,-275,-23,-1919,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,-10,0,0,1,0,1,0,8192
1170,1170,0,1,3,2,-2046,-730,-1439,-275,-23,-1919,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,-10,0,0,1,0,1,0,8192
1171,1171,0,1,3,2046,2,-730,-1439,-1414,-754,708,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,1,0,0,1,0,1,0,8192
1172,1172,0,1,3,2046,2,1605,-495,-1414,-754,708,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,1,0,0,1,0,1,0,8192
1173,1173,0,1,3,-2,2046,1605,-495,-1653,-1500,1919,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,21,0,0,1,0,1,0,8192
1174,1174,0,1,3,-2,2046,711,1420,-1653,-1500,1919,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,21,0,0,1,0,1,0,8192
1175,1175,0,1,3,-2046,-2,711,1420,-2249,-1943,-708,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,7,0,0,1,0,1,0,8192
1176,1176,0,1,3,-2046,-2,-1607,484,-2249,-1943,-708,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,7,0,0,1,0,1,0,8192
1177,1177,0,1,3,2,-2046,-1607,484,-2508,-2356,-1919,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,19,0,0,1,0,1,0,8192
1178,1178,0,1,3,2,-2046,-658,-1370,-2508,-2356,-1919,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,19,0,0,1,0,1,0,8192
1179,1179,0,1,3,2046,2,-658,-1370,-2732,-2626,708,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,11,0,0,1,0,1,0,8192
1180,1180,0,1,3,2046,2,1044,-1336,-2732,-2626,708,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,11,0,0,1,0,1,0,8192
1181,1181,0,1,3,-2,2046,1044,-1336,-2835,-2776,1919,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,8,0,0,1,0,1,0,8192
1182,1182,0,1,3,-2,2046,565,-1174,-2835,-2776,1919,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,8,0,0,1,0,1,0,8192
1183,1183,0,1,3,-2046,-2,565,-1174,-2891,-2850,-708,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,5,0,0,1,0,1,0,8192
1184,1184,0,1,3,-2046,-2,1084,-293,-2891,-2850,-708,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,5,0,0,1,1,1,0,8192
1185,1185,0,1,3,2,-2046,1084,-293,-2897,-2865,-1919,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,3,0,0,1,1,1,0,8192
1186,1186,0,1,3,2,-2046,622,1338,-2897,-2865,-1919,0,2320,2287,0,0,0,ff,0,0,0,00,0,1,1,3,0,0,1,1,1,0,8192
1187,1187,0,1,3,2046,2,622,1338,-2852,-2838,708,0,2329,2442,0,0,1,ff,0,0,0,00,0,1,1,2,0,0,1,1,1,0,8192
1188,1188,0,1,3,2046,2,-1481,499,-2852,-2838,708,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,2,0,0,1,1,1,0,8192
1189,1189,0,1,3,-2,2046,-1481,499,-2731,-2754,1919,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,1,0,0,1,1,1,0,8192
1190,1190,0,1,3,-2,2046,-736,-1420,-2731,-2754,1919,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,1,0,0,1,1,1,0,8192
1191,1191,0,1,3,-2046,-2,-736,-1420,-2498,-2596,-708,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,-2,1,0,1,1,1,0,8192
1192,1192,0,1,3,-2046,-2,1593,-499,-2498,-2596,-708,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,-2,1,0,1,1,1,0,8192
1193,1193,0,1,3,2,-2046,1593,-499,-2191,-2329,-1919,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,-8,0,0,1,1,1,0,8192
1194,1194,0,1,3,2,-2046,712,1412,-2191,-2329,-1919,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,-8,0,0,1,1,1,0,8192
1195,1195,0,1,3,2046,2,712,1412,-1577,-1900,708,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,-10,1,0,1,1,1,0,8192
1196,1196,0,1,3,2046,2,-1580,516,-1577,-1900,708,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,-10,1,0,1,1,1,0,8192
1197,1197,0,1,3,-2,2046,-1580,516,-1235,-1428,1919,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,-18,0,0,1,1,1,0,8192
1198,1198,0,1,3,-2,2046,-731,-1433,-1235,-1428,1919,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,-18,0,0,1,1,1,0,8192
1199,1199,0,1,3,-2046,-2,-731,-1433,-61,-764,-708,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,-8,1,0,1,1,1,0,8192
1200,1200,0,1,3,-2046,-2,1610,-502,-61,-764,-708,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,-8,1,0,1,1,1,0,8192
1201,1201,0,1,3,2,-2046,1610,-502,286,43,-1919,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,-9,0,0,1,1,1,0,8192
1202,1202,0,1,3,2,-2046,706,1419,286,43,-1919,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,-9,0,0,1,1,1,0,8192
1203,1203,0,1,3,2046,2,706,1419,1486,779,708,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,1,0,0,1,1,1,0,8192
1204,1204,0,1,3,2046,2,-1587,509,1486,779,708,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,1,0,0,1,1,1,0,8192
1205,1205,0,1,3,-2,2046,-1587,509,1644,1519,1919,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,24,-1,0,1,1,1,2565,8192
1206,1206,0,1,3,-2,2046,-728,-1436,1644,1519,1919,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,24,-1,0,1,1,1,2746,8192
1207,1207,0,1,3,-2046,-2,-728,-1436,2578,2056,-708,0,2329,2442,0,0,0,ff,0,0,0,00,0,1,1,6,0,0,1,1,1,2604,8192
1208,1208,0,1,3,-2046,-2,1621,-480,2578,2056,-708,0,2329,2442,0,0,0,00,0,0,0,00,0,1,1,6,0,0,1,1,1,2460,8192
1209,1209,0,1,3,2,-2046,1621,-480,2396,2490,-1919,0,2329,2442,0,0,0,00,0,0,0,00,0,1,1,36,-1,0,1,1,1,2460,8192
1210,1210,0,1,3,2,-2046,650,1360,2396,2490,-1919,0,2329,2442,0,0,0,00,0,0,0,00,0,1,1,36,-1,0,1,1,1,2460,8192
1211,1211,0,1,3,2046,2,650,1360,2984,2677,708,0,2329,2442,0,0,0,00,0,0,0,00,0,1,1,-8,0,0,1,1,1,2118,8192
1212,1212,0,1,3,2046,2,-1048,1340,2984,2677,708,0,2329,2442,0,0,0,00,0,0,0,00,0,1,1,-8,0,0,1,1,1,1775,8192
1213,1213,0,1,3,-2,2046,-1048,1340,2500,2772,1919,0,2329,2442,0,0,0,00,0,0,0,00,0,1,1,26,0,0,1,1,1,1775,8192
1214,1214,0,1,3,-2,2046,-560,1180,2500,2772,1919,0,2329,2442,0,0,0,00,0,0,0,00,0,1,1,26,0,0,1,1,1,1775,8192
1215,1215,0,1,3,-2046,-2,-560,1180,2868,2684,-708,0,2329,2442,0,0,0,00,0,0,0,00,0,1,1,-22,1,0,1,1,1,1573,8192
1216,1216,0,1,3,-2046,-2,-1079,280,2868,2684,-708,0,2329,2442,0,0,0,00,0,0,0,00,0,1,1,-22,1,1,1,1,1,1371,8192
1217,1217,0,1,3,2,-2046,-1079,280,2261,2590,-1919,0,2329,2442,0,0,0,00,0,0,0,00,0,1,1,15,3,1,1,1,1,1371,8192
1218,1218,0,1,3,2,-2046,-631,-1341,2261,2590,-1919,0,2329,2442,0,0,0,00,0,0,0,00,0,1,1,15,3,1,1,1,1,1371,8192
1219,1219,0,1,3,2046,2,-631,-1341,2599,2407,708,3,-2783,-2765,0,0,1,00,0,0,0,00,0,1,1,-25,3,1,1,1,1,892,8192
1220,1220,0,1,3,2046,2,1501,-487,2599,2407,708,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,-25,3,1,1,1,1,414,8303
1221,1221,0,1,3,-2,2046,1501,-487,2025,2305,1919,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,14,4,1,1,1,1,-841,8303
1222,1222,0,1,3,-2,2046,717,1409,2025,2305,1919,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,14,4,1,1,1,1,-2097,8303
1223,1223,0,1,3,-2046,-2,717,1409,2430,2185,-708,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,-19,3,1,1,1,1,-2097,8303
1224,1224,0,1,3,-2046,-2,-1578,505,2430,2185,-708,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,-19,3,1,1,1,1,-2097,8303
1225,1225,0,1,3,2,-2046,-1578,505,2005,2184,-1919,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,17,3,1,1,1,1,-2265,8303
1226,1226,0,1,3,2,-2046,-732,-1421,2005,2184,-1919,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,17,3,1,1,1,1,-2432,8303
1227,1227,0,1,0,-2046,-2,-732,-1421,2391,2126,708,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,-12,1,1,1,1,1,-2432,8303
1228,1228,0,1,0,-2046,-2,1597,-515,2391,2126,708,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,-12,1,1,1,1,1,-2432,8303
1229,1229,0,1,0,2,-2046,1597,-515,2259,2256,1919,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,18,-1,1,1,1,1,-2556,8303
1230,1230,0,1,0,2,-2046,716,1425,2259,2256,1919,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,18,-1,1,1,1,1,-2679,8303
1231,1231,0,1,0,2046,2,716,1425,2328,2266,-708,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,0,-3,1,1,1,1,-2679,8303
1232,1232,0,1,0,2046,2,-1586,507,2328,2266,-708,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,0,-3,1,1,1,1,-2679,8303
1233,1233,0,1,0,-2,2046,-1586,507,2312,2263,-1919,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,4,-4,1,1,1,1,-2743,8303
1234,1234,0,1,0,-2,2046,-731,-1429,2312,2263,-1919,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,4,-4,1,1,1,1,0,8303
1235,1235,0,1,0,-2046,-2,-731,-1429,2251,2251,708,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,3,-5,1,1,1,1,0,8303
1236,1236,0,1,0,-2046,-2,1603,-497,2251,2251,708,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,3,-5,1,1,1,1,0,8303
1237,1237,0,1,0,2,-2046,1603,-497,2331,2257,1918,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,0,-5,1,1,1,1,2742,8303
1238,1238,0,1,0,2,-2046,712,1419,2331,2257,1918,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,0,-5,1,1,1,1,2742,8303
1239,1239,0,1,0,2046,2,712,1419,1997,2163,-711,3,-2783,-2765,0,0,0,00,0,0,0,00,0,1,1,5,-4,1,1,1,1,2644,8303
1240,1240,0,1,0,2046,2,-1600,488,1997,2163,-711,3,-2783,-2765,0,0,0,ff,0,0,0,00,0,1,1,5,-4,1,1,1,1,2547,8303
1241,1241,0,1,0,-2,2046,-1600,488,2440,2137,-1918,3,-2783,-2765,0,0,0,ff,0,0,0,00,0,1,1,-11,-2,1,1,1,1,2547,8303
1242,1242,0,1,0,-2,2046,-659,-1374,2440,2137,-1918,3,-2783,-2765,0,0,0,ff,0,0,0,00,0,1,1,-11,-2,1,1,1,1,2547,8303
1243,1243,0,1,0,-2046,-2,-659,-1374,2073,2215,711,3,-2783,-2765,0,0,0,ff,0,0,0,00,0,1,1,21,0,1,1,1,1,2403,8303
1244,1244,0,1,0,-2046,-2,1045,-1338,2073,2215,711,3,-2783,-2765,0,0,0,ff,0,0,0,00,0,1,1,21,0,1,1,1,1,2259,8303
1245,1245,0,1,0,2,-2046,1045,-1338,2653,2269,1918,3,-2783,-2765,0,0,0,ff,0,0,0,00,0,1,1,-10,3,1,1,1,1,2259,8303
1246,1246,0,1,0,2,-2046,559,-1180,2653,2269,1918,3,-2783,-2765,0,0,0,ff,0,0,0,00,0,1,1,-10,3,1,1,1,1,2259,8303
1247,1247,0,1,0,2046,2,559,-1180,2337,2437,-711,3,-2783,-2765,0,0,0,ff,0,0,0,00,0,1,1,28,4,1,1,1,1,1999,8303
1248,1248,0,1,0,2046,2,1084,-286,2337,2437,-711,3,-2783,-2765,0,0,0,ff,0,0,0,00,0,1,1,28,4,1,1,1,1,1738,8303
1249,1249,0,1,0,-2,2046,1084,-286,2948,2548,-1918,3,-2783,-2765,0,0,0,ff,0,0,0,00,0,1,1,-8,7,1,1,1,1,303,8303
1250,1250,0,1,0,-2,2046,623,1335,2948,2548,-1918,3,-2783,-2765,0,0,0,ff,0,0,0,00,0,1,1,-8,7,1,1,1,1,-1133,8303
1251,1251,0,1,0,-2046,-2,623,1335,2568,2703,711,3,-2783,-2765,0,0,0,ff,0,0,0,00,0,1,1,33,6,1,1,1,1,-1133,8303
1252,1252,0,1,0,-2046,-2,-1487,491,2568,2703,711,0,2599,2407,3,1,1,ff,0,0,0,03,0,1,1,33,6,1,1,1,1,-1133,8303
1253,1253,0,1,0,2,-2046,-1487,491,3014,2720,1918,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,-11,6,1,1,1,1,-1358,8050
1254,1254,0,1,0,2,-2046,-742,-1410,3014,2720,1918,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,-11,6,1,1,1,1,-1582,8050
1255,1255,0,1,0,2046,2,-742,-1410,2372,2687,-711,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,25,3,1,1,1,1,-1582,8050
1256,1256,0,1,0,2046,2,1590,-506,2372,2687,-711,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,25,3,1,1,1,1,-1582,8050
1257,1257,0,1,0,-2,2046,1590,-506,2492,2430,-1919,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,-25,2,1,1,1,1,-1950,8050
1258,1258,0,1,0,-2,2046,720,1412,2492,2430,-1919,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,-25,2,1,1,1,1,-2317,8050
1259,1259,0,1,0,-2046,-2,720,1412,1498,2058,708,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,4,-2,1,1,1,1,-2317,8050
1260,1260,0,1,0,-2046,-2,-1587,513,1498,2058,708,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,4,-2,1,1,1,1,-2317,8050
1261,1261,0,1,0,2,-2046,-1587,513,1290,1453,1919,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,-31,-3,1,1,1,1,-2381,8050
1262,1262,0,1,0,2,-2046,-730,-1426,1290,1453,1919,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,-31,-3,1,1,1,1,-2443,8050
1263,1263,0,1,0,2046,2,-730,-1426,47,782,-708,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,-7,-6,1,1,1,1,-2434,8050
1264,1264,0,1,0,2046,2,1602,-507,47,782,-708,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,-7,-6,1,1,1,1,-2426,8050
1265,1265,0,1,0,-2,2046,1602,-507,-278,-18,-1919,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,-10,-6,1,1,1,1,-2426,8050
1266,1266,0,1,0,-2,2046,714,1420,-278,-18,-1919,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,-10,-6,1,1,1,1,0,8050
1267,1267,0,1,0,-2046,-2,714,1420,-1414,-746,708,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,1,-6,1,1,1,1,0,8050
1268,1268,0,1,0,-2046,-2,-1578,512,-1414,-746,708,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,1,-6,1,1,1,1,0,8050
1269,1269,0,1,0,2,-2046,-1578,512,-1651,-1489,1918,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,22,-4,1,1,1,1,0,8050
1270,1270,0,1,0,2,-2046,-734,-1428,-1651,-1489,1918,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,22,-4,1,1,1,1,0,8050
1271,1271,0,1,0,2046,2,-734,-1428,-2247,-1930,-711,0,2599,2407,3,1,0,ff,0,0,0,03,0,1,1,7,-2,1,1,1,1,0,8050
1272,1272,0,1,0,2046,2,1606,-496,-2247,-1930,-711,0,2599,2407,3,1,0,00,0,0,0,03,0,1,1,7,-2,1,1,1,1,0,8050
1273,1273,0,1,0,-2,2046,1606,-496,-2503,-2338,-1917,0,2599,2407,3,1,0,00,0,0,0,03,0,1,1,20,1,1,1,1,1,0,8050
1274,1274,0,1,0,-2,2046,712,1420,-2503,-2338,-1917,0,2599,2407,3,1,0,00,0,0,0,03,0,1,1,20,1,1,1,1,1,0,8050
1275,1275,0,1,0,-2046,-2,712,1420,-2723,-2608,714,0,2599,2407,3,1,0,00,0,0,0,03,0,1,1,12,3,1,1,1,1,0,8050
1276,1276,0,1,0,-2046,-2,-1591,504,-2723,-2608,714,0,2599,2407,3,1,0,00,0,0,0,03,0,1,1,12,3,1,1,1,1,0,8050
1277,1277,0,1,0,2,-2046,-1591,504,-2825,-2760,1917,0,2599,2407,3,1,0,00,0,0,0,03,0,1,1,9,4,1,1,1,1,0,8050
1278,1278,0,1,0,2,-2046,-728,-1430,-2825,-2760,1917,0,2599,2407,3,1,0,00,0,0,0,03,0,1,1,9,4,1,1,1,1,0,8050
1279,1279,0,1,0,2046,2,-728,-1430,-2881,-2833,-714,0,2599,2407,3,1,0,00,0,0,0,03,0,1,1,5,5,1,1,1,1,0,8050
1280,1280,0,1,0,2046,2,1600,-500,-2881,-2833,-714,0,2599,2407,3,1,0,00,0,0,0,03,0,1,1,5,5,1,1,0,1,0,8050
1281,1281,0,1,0,-2,2046,1600,-500,-2886,-2850,-1917,0,2599,2407,3,1,0,00,0,0,0,03,0,1,1,4,5,1,1,0,1,0,8050
1282,1282,0,1,0,-2,2046,714,1417,-2886,-2850,-1917,0,2599,2407,3,1,0,00,0,0,0,03,0,1,1,4,5,1,1,0,1,0,8050
1283,1283,0,1,0,-2046,-2,714,1417,-2844,-2826,711,0,2642,2492,0,0,1,00,0,0,0,00,0,1,1,3,4,1,1,0,1,0,8050
1284,1284,0,1,0,-2046,-2,-1592,515,-2844,-2826,711,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,3,4,1,1,0,1,0,8192
1285,1285,0,1,0,2,-2046,-1592,515,-2726,-2744,1918,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,1,2,1,1,0,1,0,8192
1286,1286,0,1,0,2,-2046,-724,-1433,-2726,-2744,1918,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,1,2,1,1,0,1,0,8192
1287,1287,0,1,0,2046,2,-724,-1433,-2496,-2589,-708,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,-2,1,1,1,0,1,0,8192
1288,1288,0,1,0,2046,2,1607,-493,-2496,-2589,-708,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,-2,1,1,1,0,1,0,8192
1289,1289,0,1,0,-2,2046,1607,-493,-2191,-2326,-1919,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,-8,-1,1,1,0,1,0,8192
1290,1290,0,1,0,-2,2046,707,1415,-2191,-2326,-1919,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,-8,-1,1,1,0,1,0,8192
1291,1291,0,1,3,2046,2,707,1415,-1579,-1899,708,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,-10,-1,1,1,0,1,0,8192
1292,1292,0,1,3,2046,2,-1580,511,-1579,-1899,708,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,-10,-1,1,1,0,1,0,8192
1293,1293,0,1,3,-2,2046,-1580,511,-1238,-1431,1919,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,-17,-2,1,1,0,1,0,8192
1294,1294,0,1,3,-2,2046,-733,-1433,-1238,-1431,1919,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,-17,-2,1,1,0,1,0,8192
1295,1295,0,1,3,-2046,-2,-733,-1433,-63,-769,-708,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,-8,-1,1,1,0,1,0,8192
1296,1296,0,1,3,-2046,-2,1611,-500,-63,-769,-708,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,-8,-1,1,1,0,1,0,8192
1297,1297,0,1,3,2,-2046,1611,-500,288,26,-1918,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,-9,-2,1,1,0,1,0,8192
1298,1298,0,1,3,2,-2046,713,1420,288,26,-1918,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,-9,-2,1,1,0,1,0,8192
1299,1299,0,1,3,2046,2,713,1420,1414,744,711,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,1,0,1,1,0,1,0,8192
1300,1300,0,1,3,2046,2,-1594,508,1414,744,711,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,1,0,1,1,0,1,0,8192
1301,1301,0,1,3,-2,2046,-1594,508,1654,1491,1918,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,22,-1,1,1,0,1,1474,8192
1302,1302,0,1,3,-2,2046,-717,-1434,1654,1491,1918,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,22,-1,1,1,0,1,2748,8192
1303,1303,0,1,3,-2046,-2,-717,-1434,2251,1933,-711,0,2642,2492,0,0,0,00,0,0,0,00,0,1,1,7,1,1,1,0,1,2691,8192
1304,1304,0,1,3,-2046,-2,1615,-473,2251,1933,-711,0,2642,2492,0,0,0,ff,0,0,0,00,0,1,1,7,1,1,1,0,1,2635,8192
1305,1305,0,1,3,2,-2046,1615,-473,2511,2343,-1917,0,2642,2492,0,0,0,ff,0,0,0,00,0,1,1,20,0,1,1,0,1,2206,8192
1306,1306,0,1,3,2,-2046,655,1361,2511,2343,-1917,0,2642,2492,0,0,0,ff,0,0,0,00,0,1,1,20,0,1,1,0,1,1778,8192
1307,1307,0,1,3,2046,2,655,1361,2729,2608,714,0,2642,2492,0,0,0,ff,0,0,0,00,0,1,1,12,1,1,1,0,1,1778,8192
1308,1308,0,1,3,2046,2,-1049,1344,2729,2608,714,0,2642,2492,0,0,0,ff,0,0,0,00,0,1,1,12,1,1,1,0,1,1778,8192
1309,1309,0,1,3,-2,2046,-1049,1344,2825,2759,1917,0,2642,2492,0,0,0,ff,0,0,0,00,0,1,1,9,1,1,1,0,1,1574,8192
1310,1310,0,1,3,-2,2046,-553,1177,2825,2759,1917,0,2642,2492,0,0,0,ff,0,0,0,00,0,1,1,9,1,1,1,0,1,1371,8192
1311,1311,0,1,3,-2046,-2,-553,1177,2875,2838,-714,0,2642,2492,0,0,0,ff,0,0,0,00,0,1,1,5,3,1,1,0,1,1371,8192
1312,1312,0,1,3,-2046,-2,-1086,281,2875,2838,-714,0,2642,2492,0,0,0,ff,0,0,0,00,0,1,1,5,3,1,1,1,1,1371,8192
1313,1313,0,1,3,2,-2046,-1086,281,2880,2855,-1918,0,2642,2492,0,0,0,ff,0,0,0,00,0,1,1,3,3,1,1,1,1,892,8192
1314,1314,0,1,3,2,-2046,-632,-1337,2880,2855,-1918,0,2642,2492,0,0,0,ff,0,0,0,00,0,1,1,3,3,1,1,1,1,414,8192
1315,1315,0,1,3,2046,2,-632,-1337,2833,2828,711,3,-2853,-2797,0,0,1,ff,0,0,0,00,0,1,1,2,4,1,1,1,1,414,8192
1316,1316,0,1,3,2046,2,1499,-492,2833,2828,711,3,-2853,-2797,0,0,0,ff,0,0,0,00,0,1,1,2,4,1,1,1,1,414,8243
1317,1317,0,1,3,-2,2046,1499,-492,2707,2745,1918,3,-2853,-2797,0,0,0,ff,0,0,0,00,0,1,1,0,4,1,1,1,1,133,8243
1318,1318,0,1,3,-2,2046,721,1403,2707,2745,1918,3,-2853,-2797,0,0,0,ff,0,0,0,00,0,1,1,0,4,1,1,1,1,-148,8243
1319,1319,0,1,3,-2046,-2,721,1403,2473,2593,-711,3,-2853,-2797,0,0,0,ff,0,0,0,00,0,1,1,-4,4,1,1,1,1,-1285,8243
1320,1320,0,1,3,-2046,-2,-1575,515,2473,2593,-711,3,-2853,-2797,0,0,0,ff,0,0,0,00,0,1,1,-4,4,1,1,1,1,-2421,8243
1321,1321,0,1,3,2,-2046,-1575,515,2170,2331,-1918,3,-2853,-2797,0,0,0,ff,0,0,0,00,0,1,1,-10,3,1,1,1,1,-2421,8243
1322,1322,0,1,3,2,-2046,-729,-1432,2170,2331,-1918,3,-2853,-2797,0,0,0,ff,0,0,0,00,0,1,1,-10,3,1,1,1,1,-2421,8243
1323,1323,0,1,3,2046,2,-729,-1432,1563,1902,711,3,-2853,-2797,0,0,0,ff,0,0,0,00,0,1,1,-12,2,1,1,1,1,-2544,8243
1324,1324,0,1,3,2046,2,1596,-503,1563,1902,711,3,-2853,-2797,0,0,0,ff,0,0,0,00,0,1,1,-12,2,1,1,1,1,-2666,8243
