x-axis,1,2
second,Volt,Volt
-10.80000E-06,,
-10.75000E-06,-874.37174097E-03,-136.88302040E-03
-10.70000E-06,-1.52763807774E+00,-388.13930377E-03
-10.65000E-06,-1.37688430771E+00,-790.14935717E-03
-10.60000E-06,-1.52763807774E+00,-136.88302040E-03
-10.55000E-06,-1.52763807774E+00,-136.88302040E-03
-10.50000E-06,-1.52763807774E+00,-940.90312719E-03
-10.45000E-06,-1.52763807774E+00,-136.88302040E-03
-10.40000E-06,-1.52763807774E+00,-136.88302040E-03
-10.35000E-06,-1.52763807774E+00,-287.63679042E-03
-10.30000E-06,-1.52763807774E+00,-136.88302040E-03
-10.25000E-06,-1.52763807774E+00,-790.14935717E-03
-10.20000E-06,-1.52763807774E+00,-136.88302040E-03
-10.15000E-06,-1.52763807774E+00,-136.88302040E-03
-10.10000E-06,-1.52763807774E+00,-136.88302040E-03
-10.05000E-06,-1.52763807774E+00,-136.88302040E-03
-10.00000E-06,-1.52763807774E+00,-136.88302040E-03
-9.95000E-06,-2.18090441450E+00,-136.88302040E-03
-9.90000E-06,-1.52763807774E+00,-136.88302040E-03
-9.85000E-06,-1.52763807774E+00,-136.88302040E-03
-9.80000E-06,-1.52763807774E+00,-136.88302040E-03
-9.75000E-06,-1.52763807774E+00,-136.88302040E-03
-9.70000E-06,-1.52763807774E+00,-136.88302040E-03
-9.65000E-06,-1.67839184776E+00,-136.88302040E-03
-9.60000E-06,-1.52763807774E+00,-689.64684382E-03
-9.55000E-06,-1.52763807774E+00,-136.88302040E-03
-9.50000E-06,-1.52763807774E+00,-136.88302040E-03
-9.45000E-06,-1.52763807774E+00,-136.88302040E-03
-9.40000E-06,-723.61797094E-03,-388.13930377E-03
-9.35000E-06,-1.52763807774E+00,-136.88302040E-03
-9.30000E-06,-1.52763807774E+00,-689.64684382E-03
-9.25000E-06,-1.52763807774E+00,-287.63679043E-03
-9.20000E-06,-1.52763807774E+00,-136.88302040E-03
-9.15000E-06,-874.37174097E-03,-287.63679043E-03
-9.10000E-06,-1.52763807774E+00,-136.88302040E-03
-9.05000E-06,-1.52763807774E+00,-136.88302040E-03
-9.00000E-06,-1.52763807774E+00,-136.88302040E-03
-8.95000E-06,-1.67839184776E+00,-136.88302040E-03
-8.90000E-06,-1.52763807774E+00,-136.88302040E-03
-8.85000E-06,-1.52763807774E+00,-136.88302040E-03
-8.80000E-06,-1.52763807774E+00,-388.13930377E-03
-8.75000E-06,-1.52763807774E+00,-136.88302040E-03
-8.70000E-06,-1.52763807774E+00,-136.88302040E-03
